Date,Open,High,Low,Close,Adj Close,Volume
2010-03-31,4.389999866485596,4.409999847412109,4.327499866485596,4.349999904632568,3.9902656078338623,38984000
2010-04-01,4.369999885559082,4.420000076293945,4.260000228881836,4.304999828338623,3.9489855766296387,33966400
2010-04-05,4.332499980926514,4.377500057220459,4.327499866485596,4.369999885559082,4.00861120223999,41363600
2010-04-06,4.315000057220459,4.324999809265137,4.1875,4.262499809265137,3.9100003242492676,80926000
2010-04-07,4.235000133514404,4.362500190734863,4.199999809265137,4.289999961853027,3.935227394104004,81746800
2010-04-08,4.262499809265137,4.295000076293945,4.197500228881836,4.21999979019165,3.8710145950317383,103760000
2010-04-09,4.210000038146973,4.262499809265137,4.1875,4.247499942779541,3.896239995956421,81757200
2010-04-12,4.252500057220459,4.34250020980835,4.244999885559082,4.324999809265137,3.967332124710083,54646000
2010-04-13,4.34250020980835,4.429999828338623,4.324999809265137,4.414999961853027,4.04988956451416,64869600
2010-04-14,4.510000228881836,4.53249979019165,4.400000095367432,4.46999979019165,4.100340843200684,90072000
2010-04-15,4.485000133514404,4.53000020980835,4.440000057220459,4.502500057220459,4.130153656005859,95759600
2010-04-16,4.320000171661377,4.337500095367432,4.170000076293945,4.264999866485596,3.912294864654541,191773600
2010-04-19,4.232500076293945,4.257500171661377,4.102499961853027,4.244999885559082,3.8939476013183594,109449200
2010-04-20,4.275000095367432,4.320000171661377,4.204999923706055,4.260000228881836,3.9077091217041016,67818800
2010-04-21,4.28249979019165,4.287499904632568,4.099999904632568,4.150000095367432,3.8068039417266846,89590800
2010-04-22,4.082499980926514,4.179999828338623,4.025000095367432,4.167500019073486,3.8228578567504883,65693200
2010-04-23,4.15500020980835,4.164999961853027,4.037499904632568,4.110000133514404,3.770112991333008,75291600
2010-04-26,4.114999771118164,4.199999809265137,4.107500076293945,4.150000095367432,3.8068039417266846,49109200
2010-04-27,4.119999885559082,4.162499904632568,4.019999980926514,4.03249979019165,3.699021577835083,60670400
2010-04-28,4.03000020980835,4.097499847412109,3.9574999809265137,4.039999961853027,3.7059009075164795,67216400
2010-04-29,4.052499771118164,4.167500019073486,3.992500066757202,4.162499904632568,3.8182692527770996,98712800
2010-04-30,4.112500190734863,4.119999885559082,3.924999952316284,3.927500009536743,3.6027040481567383,106804800
2010-05-03,3.947499990463257,3.9700000286102295,3.825000047683716,3.884999990463257,3.563718795776367,107897200
2010-05-04,3.825000047683716,3.8324999809265137,3.632499933242798,3.6875,3.3825523853302,131137600
2010-05-05,3.612499952316284,3.7174999713897705,3.5799999237060547,3.625,3.325221300125122,133084000
2010-05-06,3.5999999046325684,3.674999952316284,3.259999990463257,3.549999952316284,3.256422758102417,100288800
2010-05-07,3.5824999809265137,3.5824999809265137,3.365000009536743,3.490000009536743,3.2013840675354004,115371200
2010-05-10,3.700000047683716,3.744999885559082,3.5999999046325684,3.640000104904175,3.3389806747436523,97915600
2010-05-11,3.6050000190734863,3.672499895095825,3.572499990463257,3.5999999046325684,3.3022873401641846,82912400
2010-05-12,3.625,3.690000057220459,3.6024999618530273,3.6700000762939453,3.3664987087249756,90123600
2010-05-13,3.6549999713897705,3.822499990463257,3.627500057220459,3.6624999046325684,3.359619379043579,125200000
2010-05-14,3.4149999618530273,3.424999952316284,3.1500000953674316,3.240000009536743,2.972059726715088,249306800
2010-05-17,3.244999885559082,3.2874999046325684,3.1449999809265137,3.247499942779541,2.9789390563964844,85606000
2010-05-18,3.2750000953674316,3.2950000762939453,3.122499942779541,3.140000104904175,2.8803293704986572,67411200
2010-05-19,3.125,3.194999933242798,3.1024999618530273,3.190000057220459,2.926194429397583,82652000
2010-05-20,3.0975000858306885,3.190000057220459,3.002500057220459,3.115000009536743,2.8573970794677734,112913600
2010-05-21,3.0250000953674316,3.2699999809265137,3.0250000953674316,3.182499885559082,2.9193146228790283,106960000
2010-05-24,3.172499895095825,3.2100000381469727,3.0799999237060547,3.0899999141693115,2.834463596343994,66456400
2010-05-25,2.992500066757202,3.1875,2.9625000953674316,3.172499895095825,2.9101414680480957,96665200
2010-05-26,3.299999952316284,3.362499952316284,3.177500009536743,3.1875,2.9239003658294678,99502800
2010-05-27,3.2674999237060547,3.375,3.259999990463257,3.375,3.095895290374756,71356000
2010-05-28,3.369999885559082,3.369999885559082,3.234999895095825,3.2850000858306885,3.013338327407837,54511600
2010-06-01,3.240000009536743,3.2774999141693115,3.1424999237060547,3.1449999809265137,2.884916067123413,52749200
2010-06-02,3.1500000953674316,3.184999942779541,3.130000114440918,3.180000066757202,2.917020320892334,64908800
2010-06-03,3.115000009536743,3.182499885559082,3.1050000190734863,3.174999952316284,2.9124348163604736,58636000
2010-06-04,3.0824999809265137,3.137500047683716,3.007499933242798,3.0250000953674316,2.77483868598938,67145600
2010-06-07,3.0374999046325684,3.057499885559082,2.862499952316284,2.875,2.6372437477111816,57724800
2010-06-08,2.862499952316284,2.862499952316284,2.7225000858306885,2.7950000762939453,2.5638601779937744,96763600
2010-06-09,2.809999942779541,2.884999990463257,2.7174999713897705,2.7274999618530273,2.501940965652466,69715200
2010-06-10,2.7825000286102295,2.8499999046325684,2.7750000953674316,2.8375000953674316,2.6028454303741455,61176800
2010-06-11,2.807499885559082,2.9149999618530273,2.799999952316284,2.9024999141693115,2.6624696254730225,44210400
2010-06-14,2.944999933242798,2.950000047683716,2.8324999809265137,2.8399999141693115,2.605137825012207,37508000
2010-06-15,2.872499942779541,2.994999885559082,2.867500066757202,2.9800000190734863,2.7335598468780518,52863200
2010-06-16,2.9600000381469727,2.987499952316284,2.9024999141693115,2.942500114440918,2.6991612911224365,36648000
2010-06-17,3.0450000762939453,3.0625,2.940000057220459,3.055000066757202,2.802358388900757,85906800
2010-06-18,3.072499990463257,3.112499952316284,3.049999952316284,3.075000047683716,2.820704936981201,93283200
2010-06-21,3.140000104904175,3.1475000381469727,2.9749999046325684,3.002500057220459,2.7542002201080322,57983600
2010-06-22,3.0399999618530273,3.077500104904175,2.875,2.890000104904175,2.651003122329712,81816400
2010-06-23,2.9175000190734863,2.952500104904175,2.8350000381469727,2.922499895095825,2.6808149814605713,61406000
2010-06-24,2.9049999713897705,2.9200000762939453,2.7674999237060547,2.7774999141693115,2.547807216644287,72502800
2010-06-25,2.797499895095825,2.799999952316284,2.7249999046325684,2.7699999809265137,2.5409274101257324,50722000
2010-06-28,2.7899999618530273,2.815000057220459,2.7249999046325684,2.7750000953674316,2.5455129146575928,37200800
2010-06-29,2.7149999141693115,2.7174999713897705,2.6024999618530273,2.619999885559082,2.4033312797546387,66080800
2010-06-30,2.625,2.6524999141693115,2.552500009536743,2.552500009536743,2.3414132595062256,62307200
2010-07-01,2.559999942779541,2.612499952316284,2.4825000762939453,2.5950000286102295,2.380399703979492,73700800
2010-07-02,2.6050000190734863,2.609999895095825,2.4749999046325684,2.5625,2.3505871295928955,73709600
2010-07-06,2.552500009536743,2.634999990463257,2.512500047683716,2.5350000858306885,2.325361728668213,71202000
2010-07-07,2.5450000762939453,2.672499895095825,2.5399999618530273,2.6575000286102295,2.437730550765991,60841200
2010-07-08,2.674999952316284,2.677500009536743,2.5450000762939453,2.577500104904175,2.3643462657928467,78327200
2010-07-09,2.5899999141693115,2.6050000190734863,2.555000066757202,2.5875000953674316,2.3735201358795166,57151600
2010-07-12,2.5875000953674316,2.6675000190734863,2.5850000381469727,2.634999990463257,2.4170901775360107,56539600
2010-07-13,2.677500009536743,2.747499942779541,2.6624999046325684,2.7300000190734863,2.504234790802002,72331600
2010-07-14,2.8499999046325684,2.869999885559082,2.7174999713897705,2.757499933242798,2.5294606685638428,135566400
2010-07-15,2.759999990463257,2.762500047683716,2.6475000381469727,2.680000066757202,2.4583706855773926,95308800
2010-07-16,2.680000066757202,2.6875,2.502500057220459,2.512500047683716,2.3047213554382324,128860400
2010-07-19,2.547499895095825,2.625,2.5299999713897705,2.615000009536743,2.398744821548462,79844000
2010-07-20,2.547499895095825,2.694999933242798,2.5250000953674316,2.680000066757202,2.4583706855773926,116098800
2010-07-21,2.7049999237060547,2.7074999809265137,2.567500114440918,2.5924999713897705,2.378105640411377,62494000
2010-07-22,2.619999885559082,2.6624999046325684,2.6050000190734863,2.634999990463257,2.4170901775360107,46261200
2010-07-23,2.632499933242798,2.634999990463257,2.565000057220459,2.5899999141693115,2.3758127689361572,81760400
2010-07-26,2.5824999809265137,2.6475000381469727,2.5425000190734863,2.637500047683716,2.419384002685547,68354800
2010-07-27,2.6449999809265137,2.6500000953674316,2.5824999809265137,2.615000009536743,2.398744821548462,68347200
2010-07-28,2.572499990463257,2.617500066757202,2.5250000953674316,2.5325000286102295,2.323068380355835,132080800
2010-07-29,2.3499999046325684,2.4000000953674316,2.2674999237060547,2.2825000286102295,2.093742609024048,266447600
2010-07-30,2.265000104904175,2.3375000953674316,2.2300000190734863,2.297499895095825,2.10750150680542,98428800
2010-08-02,2.3375000953674316,2.3475000858306885,2.2850000858306885,2.2950000762939453,2.1052088737487793,91702000
2010-08-03,2.2774999141693115,2.2799999713897705,2.2174999713897705,2.234999895095825,2.050170421600342,95544400
2010-08-04,2.255000114440918,2.3375000953674316,2.244999885559082,2.3299999237060547,2.137315034866333,85549600
2010-08-05,2.3375000953674316,2.365000009536743,2.2950000762939453,2.359999895095825,2.1648330688476562,80050400
2010-08-06,2.3499999046325684,2.4124999046325684,2.3299999237060547,2.387500047683716,2.1900594234466553,73990400
2010-08-09,2.4124999046325684,2.4149999618530273,2.3524999618530273,2.4100000858306885,2.210698127746582,46645600
2010-08-10,2.369999885559082,2.375,2.299999952316284,2.309999942779541,2.118967294692993,77256000
2010-08-11,2.262500047683716,2.262500047683716,2.2125000953674316,2.2200000286102295,2.0364110469818115,79614800
2010-08-12,2.180000066757202,2.2899999618530273,2.1624999046325684,2.240000009536743,2.0547573566436768,134358400
2010-08-13,2.3125,2.380000114440918,2.307499885559082,2.3475000858306885,2.153367042541504,179739200
2010-08-16,2.315000057220459,2.362499952316284,2.257499933242798,2.2874999046325684,2.0983283519744873,81400800
2010-08-17,2.309999942779541,2.359999895095825,2.2874999046325684,2.317500114440918,2.1258482933044434,48122400
2010-08-18,2.309999942779541,2.3499999046325684,2.2950000762939453,2.3299999237060547,2.137315034866333,35292000
2010-08-19,2.3550000190734863,2.4774999618530273,2.3424999713897705,2.4700000286102295,2.2657368183135986,161510000
2010-08-20,2.452500104904175,2.552500009536743,2.450000047683716,2.492500066757202,2.2863755226135254,130530800
2010-08-23,2.5,2.5625,2.447499990463257,2.4549999237060547,2.2519772052764893,74862000
2010-08-24,2.375,2.4549999237060547,2.369999885559082,2.430000066757202,2.229044198989868,64133200
2010-08-25,2.4024999141693115,2.5,2.390000104904175,2.4800000190734863,2.274909496307373,75753200
2010-08-26,2.512500047683716,2.5399999618530273,2.450000047683716,2.450000047683716,2.2473902702331543,65759600
2010-08-27,2.4649999141693115,2.549999952316284,2.4024999141693115,2.5299999713897705,2.320774555206299,106041600
2010-08-30,2.5,2.5199999809265137,2.4100000858306885,2.4100000858306885,2.210698127746582,60280400
2010-08-31,2.375,2.450000047683716,2.325000047683716,2.3324999809265137,2.1396069526672363,93148800
2010-09-01,2.367500066757202,2.3975000381469727,2.3375000953674316,2.3499999046325684,2.1556596755981445,85144000
2010-09-02,2.3575000762939453,2.4000000953674316,2.3350000381469727,2.3924999237060547,2.194645404815674,59629200
2010-09-03,2.450000047683716,2.4825000762939453,2.4200000762939453,2.4749999046325684,2.270322561264038,56648400
2010-09-07,2.4674999713897705,2.555000066757202,2.4625000953674316,2.497499942779541,2.2909622192382812,89982000
2010-09-08,2.502500057220459,2.5975000858306885,2.4749999046325684,2.5799999237060547,2.3666396141052246,122415600
2010-09-09,2.612499952316284,2.615000009536743,2.512500047683716,2.5450000762939453,2.3345346450805664,69774800
2010-09-10,2.5625,2.569999933242798,2.494999885559082,2.5174999237060547,2.3093082904815674,60929200
2010-09-13,2.5625,2.692500114440918,2.5625,2.6600000858306885,2.440023899078369,101579200
2010-09-14,2.637500047683716,2.6700000762939453,2.612499952316284,2.634999990463257,2.4170901775360107,69853600
2010-09-15,2.609999895095825,2.6424999237060547,2.575000047683716,2.640000104904175,2.421677589416504,55557200
2010-09-16,2.6050000190734863,2.6649999618530273,2.6050000190734863,2.6424999237060547,2.423970937728882,36528000
2010-09-17,2.6675000190734863,2.6700000762939453,2.630000114440918,2.637500047683716,2.419384002685547,41688400
2010-09-20,2.637500047683716,2.6875,2.612499952316284,2.677500009536743,2.4560763835906982,44316800
2010-09-21,2.6624999046325684,2.867500066757202,2.6624999046325684,2.822499990463257,2.589085578918457,177962400
2010-09-22,2.8125,2.872499942779541,2.7950000762939453,2.8475000858306885,2.612017869949341,99999600
2010-09-23,2.880000114440918,2.994999885559082,2.8550000190734863,2.9049999713897705,2.6647627353668213,124087200
2010-09-24,2.9700000286102295,3.075000047683716,2.947499990463257,3.065000057220459,2.8115317821502686,108697600
2010-09-27,3.0875000953674316,3.0899999141693115,2.9600000381469727,3.0,2.751906394958496,99950400
2010-09-28,3.002500057220459,3.0350000858306885,2.940000057220459,2.992500066757202,2.7450263500213623,72319200
2010-09-29,2.9649999141693115,3.057499885559082,2.9375,2.9700000286102295,2.7243871688842773,97490400
2010-09-30,3.007499933242798,3.0425000190734863,2.8949999809265137,2.9200000762939453,2.6785218715667725,78763200
2010-10-01,2.9625000953674316,2.9674999713897705,2.815000057220459,2.8375000953674316,2.6028454303741455,99912000
2010-10-04,2.809999942779541,2.8575000762939453,2.752500057220459,2.809999942779541,2.5776193141937256,74950000
2010-10-05,2.869999885559082,2.875,2.822499990463257,2.8299999237060547,2.595965623855591,75358800
2010-10-06,2.8299999237060547,2.8424999713897705,2.6675000190734863,2.694999933242798,2.4721291065216064,105760400
2010-10-07,2.7074999809265137,2.7100000381469727,2.5950000286102295,2.674999952316284,2.4537835121154785,76148800
2010-10-08,2.6649999618530273,2.737499952316284,2.627500057220459,2.7149999141693115,2.4904754161834717,70693200
2010-10-11,2.7274999618530273,2.75,2.690000057220459,2.702500104904175,2.479008674621582,44268000
2010-10-12,2.680000066757202,2.7674999237060547,2.6575000286102295,2.755000114440918,2.527167558670044,60520800
2010-10-13,2.799999952316284,2.875,2.7699999809265137,2.8350000381469727,2.6005520820617676,96873200
2010-10-14,2.8375000953674316,2.8424999713897705,2.7774999141693115,2.7899999618530273,2.5592737197875977,59917200
2010-10-15,2.8350000381469727,2.867500066757202,2.7899999618530273,2.822499990463257,2.589085578918457,63994000
2010-10-18,2.825000047683716,2.8524999618530273,2.7750000953674316,2.8399999141693115,2.605137825012207,44815600
2010-10-19,2.7774999141693115,2.8424999713897705,2.755000114440918,2.822499990463257,2.589085578918457,86613600
2010-10-20,2.825000047683716,2.9000000953674316,2.7750000953674316,2.822499990463257,2.589085578918457,76353200
2010-10-21,2.825000047683716,2.8299999237060547,2.7300000190734863,2.7725000381469727,2.543219566345215,101442800
2010-10-22,2.7899999618530273,2.9725000858306885,2.759999990463257,2.950000047683716,2.7060413360595703,132267600
2010-10-25,2.9725000858306885,3.0,2.944999933242798,2.9774999618530273,2.7312674522399902,67313600
2010-10-26,2.942500114440918,3.012500047683716,2.9175000190734863,2.9674999713897705,2.7220942974090576,67524800
2010-10-27,2.940000057220459,3.0199999809265137,2.932499885559082,3.009999990463257,2.761079788208008,49679600
2010-10-28,3.049999952316284,3.059999942779541,2.984999895095825,3.012500047683716,2.763373374938965,70444800
2010-10-29,3.007499933242798,3.0374999046325684,2.9749999046325684,3.005000114440918,2.756493330001831,55466400
2010-11-01,3.0250000953674316,3.072499990463257,2.984999895095825,3.009999990463257,2.761079788208008,47392000
2010-11-02,3.0225000381469727,3.122499942779541,3.005000114440918,3.072499990463257,2.818411350250244,58103600
2010-11-03,3.0924999713897705,3.115000009536743,3.012500047683716,3.0950000286102295,2.839050531387329,67174800
2010-11-04,3.125,3.1575000286102295,3.0950000286102295,3.0999999046325684,2.8436367511749268,70001600
2010-11-05,3.122499942779541,3.180000066757202,3.1075000762939453,3.1524999141693115,2.891794443130493,73511600
2010-11-08,3.1500000953674316,3.192500114440918,3.125,3.1649999618530273,2.90326189994812,60515600
2010-11-09,3.1649999618530273,3.190000057220459,3.130000114440918,3.1475000381469727,2.887209177017212,63396400
2010-11-10,3.1700000762939453,3.184999942779541,3.125,3.184999942779541,2.921607494354248,52101600
2010-11-11,3.109999895095825,3.2049999237060547,3.067500114440918,3.1524999141693115,2.891794443130493,108998000
2010-11-12,3.2725000381469727,3.4200000762939453,3.257499933242798,3.315000057220459,3.0408568382263184,214256000
2010-11-15,3.3299999237060547,3.377500057220459,3.2674999237060547,3.2750000953674316,3.004164457321167,73354800
2010-11-16,3.2200000286102295,3.265000104904175,3.172499895095825,3.177500009536743,2.9147279262542725,73935600
2010-11-17,3.174999952316284,3.2674999237060547,3.1449999809265137,3.2300000190734863,2.9628865718841553,55176400
2010-11-18,3.2725000381469727,3.362499952316284,3.2725000381469727,3.3299999237060547,3.054617166519165,99312000
2010-11-19,3.322499990463257,3.450000047683716,3.317500114440918,3.4375,3.153226852416992,71648400
2010-11-22,3.4149999618530273,3.4600000381469727,3.384999990463257,3.440000057220459,3.155519723892212,46266800
2010-11-23,3.4000000953674316,3.434999942779541,3.3350000381469727,3.359999895095825,3.0821354389190674,45783200
2010-11-24,3.3949999809265137,3.4549999237060547,3.3924999237060547,3.442500114440918,3.15781307220459,39778400
2010-11-26,3.440000057220459,3.4600000381469727,3.4000000953674316,3.4000000953674316,3.1188268661499023,14310400
2010-11-29,3.384999990463257,3.450000047683716,3.369999885559082,3.4375,3.153226852416992,46819200
2010-11-30,3.384999990463257,3.4200000762939453,3.3399999141693115,3.4024999141693115,3.1211204528808594,72093600
2010-12-01,3.4700000286102295,3.575000047683716,3.4649999141693115,3.552500009536743,3.2587156295776367,62653600
2010-12-02,3.552500009536743,3.617500066757202,3.549999952316284,3.5950000286102295,3.297700881958008,52931600
2010-12-03,3.577500104904175,3.697499990463257,3.569999933242798,3.697499990463257,3.3917250633239746,60604400
2010-12-06,3.7100000381469727,3.7174999713897705,3.612499952316284,3.627500057220459,3.3275134563446045,43842400
2010-12-07,3.7125000953674316,3.8324999809265137,3.7049999237060547,3.744999885559082,3.4352962970733643,102681200
2010-12-08,3.740000009536743,3.817500114440918,3.7125000953674316,3.7774999141693115,3.465108633041382,61325200
2010-12-09,3.6875,3.740000009536743,3.634999990463257,3.7149999141693115,3.4077773094177246,94240800
2010-12-10,3.7149999141693115,3.7725000381469727,3.7049999237060547,3.737499952316284,3.4284169673919678,45190000
2010-12-13,3.752500057220459,3.759999990463257,3.632499933242798,3.6424999237060547,3.3412740230560303,60910800
2010-12-14,3.7125000953674316,3.7799999713897705,3.6424999237060547,3.6475000381469727,3.3458597660064697,75516000
2010-12-15,3.6549999713897705,3.700000047683716,3.5625,3.567500114440918,3.2724764347076416,62417600
2010-12-16,3.6050000190734863,3.625,3.5625,3.572499990463257,3.277062177658081,63187200
2010-12-17,3.575000047683716,3.612499952316284,3.5325000286102295,3.5924999713897705,3.2954089641571045,59315600
2010-12-20,3.6050000190734863,3.622499942779541,3.575000047683716,3.577500104904175,3.2816483974456787,34408800
2010-12-21,3.612499952316284,3.7174999713897705,3.609999895095825,3.7174999713897705,3.4100701808929443,46695200
2010-12-22,3.7100000381469727,3.762500047683716,3.674999952316284,3.757499933242798,3.4467623233795166,47798800
2010-12-23,3.757499933242798,3.757499933242798,3.7149999141693115,3.7300000190734863,3.4215362071990967,27378400
2010-12-27,3.7200000286102295,3.7774999141693115,3.6524999141693115,3.75,3.439883232116699,25550000
2010-12-28,3.75,3.7750000953674316,3.7125000953674316,3.734999895095825,3.4261229038238525,19426000
2010-12-29,3.7325000762939453,3.762500047683716,3.700000047683716,3.734999895095825,3.4261229038238525,17766000
2010-12-30,3.7300000190734863,3.7699999809265137,3.7174999713897705,3.747499942779541,3.437589645385742,17448800
2010-12-31,3.75,3.8550000190734863,3.744999885559082,3.8499999046325684,3.531614303588867,39125200
2011-01-03,3.880000114440918,3.992500066757202,3.875,3.9549999237060547,3.627929449081421,81744800
2011-01-04,3.9625000953674316,3.9800000190734863,3.8550000190734863,3.942500114440918,3.6164636611938477,65138400
2011-01-05,4.014999866485596,4.25,3.9749999046325684,4.244999885559082,3.8939476013183594,142821600
2011-01-06,4.355000019073486,4.835000038146973,4.34250020980835,4.832499980926514,4.432862758636475,349331200
2011-01-07,4.777500152587891,4.982500076293945,4.670000076293945,4.96750020980835,4.556698799133301,257998400
2011-01-10,4.877500057220459,5.167500019073486,4.840000152587891,5.15749979019165,4.730988025665283,175034800
2011-01-11,5.227499961853027,5.277500152587891,4.96750020980835,5.077499866485596,4.657601833343506,271108800
2011-01-12,5.079999923706055,5.84250020980835,5.0625,5.837500095367432,5.3547515869140625,343189600
2011-01-13,5.775000095367432,5.960000038146973,5.59499979019165,5.847499847412109,5.363924980163574,269519200
2011-01-14,5.747499942779541,5.994999885559082,5.712500095367432,5.897500038146973,5.409789085388184,159535200
2011-01-18,5.817500114440918,5.857500076293945,5.617499828338623,5.760000228881836,5.283660888671875,181334800
2011-01-19,5.762499809265137,5.900000095367432,5.590000152587891,5.602499961853027,5.13918399810791,119789600
2011-01-20,5.547500133514404,5.639999866485596,5.447500228881836,5.607500076293945,5.143772602081299,111140800
2011-01-21,5.667500019073486,5.747499942779541,5.545000076293945,5.554999828338623,5.095614433288574,73924400
2011-01-24,5.809999942779541,6.262499809265137,5.744999885559082,6.182499885559082,5.671220779418945,205690000
2011-01-25,6.15500020980835,6.21999979019165,5.952499866485596,5.992499828338623,5.496932506561279,108685600
